<NUMBER OF NODES> 	10538
<NUMBER OF LINKS> 	28178
<END OF METADATA>		


~ 	Tail 	Head 	: 	Volume 	Cost 	; 
	4724 	7196 	: 	231.6 	31.649 	; 
	4724 	9845 	: 	0 	inf 	; 
	4725 	4727 	: 	9063.83 	3.2973 	; 
	4725 	5573 	: 	0 	inf 	; 
	4726 	8029 	: 	0 	inf 	; 
	4726 	9913 	: 	135.4 	20.3773 	; 
	4727 	2570 	: 	8789.49 	12.664 	; 
	4727 	4725 	: 	0 	inf 	; 
	4727 	10386 	: 	274.333 	21.6093 	; 
	4728 	6315 	: 	0 	16.2461 	; 
	4728 	6319 	: 	0 	93.9863 	; 
	4729 	4723 	: 	193.4 	27.0757 	; 
	4730 	3268 	: 	512.267 	4.56968 	; 
	4730 	7883 	: 	354.8 	40.0319 	; 
	4731 	9793 	: 	0 	inf 	; 
	4731 	9794 	: 	5314.27 	1.58947 	; 
	4732 	4724 	: 	0 	inf 	; 
	4732 	4734 	: 	40 	45.4237 	; 
	4732 	7502 	: 	271.067 	24.1871 	; 
	4732 	9843 	: 	260.867 	0.79044 	; 
	4733 	1536 	: 	0 	22.3155 	; 
	4733 	6965 	: 	0 	57.933 	; 
	4733 	7214 	: 	0 	9.63488 	; 
	4733 	8200 	: 	0 	6.22718 	; 
	4734 	4732 	: 	0 	inf 	; 
	4734 	8035 	: 	107.12 	45.2663 	; 
	4734 	8055 	: 	0 	28.1976 	; 
	4734 	9844 	: 	12 	1.05303 	; 
	4735 	4313 	: 	1231.56 	1.41985 	; 
	4735 	4341 	: 	1733.4 	24.1164 	; 
	4735 	4342 	: 	0 	inf 	; 
	4735 	5313 	: 	834.788 	11.1599 	; 
	4735 	6579 	: 	0 	23.6804 	; 
	4736 	4308 	: 	345.533 	3.85146 	; 
	4736 	5609 	: 	0 	inf 	; 
	4736 	5620 	: 	13069.2 	3.19421 	; 
	4737 	1616 	: 	12695.6 	36.5302 	; 
	4737 	7256 	: 	1564.92 	27.4087 	; 
	4737 	8345 	: 	0 	inf 	; 
	4738 	3927 	: 	731.933 	26.7582 	; 
	4738 	5619 	: 	0 	inf 	; 
	4738 	7634 	: 	6736.83 	14.8268 	; 
	4739 	1494 	: 	0 	inf 	; 
	4739 	5607 	: 	0 	inf 	; 
	4739 	7833 	: 	668.523 	3.16291 	; 
	4740 	5925 	: 	0 	1.55877 	; 
	4740 	7271 	: 	0 	inf 	; 
	4740 	7578 	: 	898.137 	27.0501 	; 
	4740 	8321 	: 	331.072 	0.662893 	; 
	4741 	1504 	: 	1073.2 	24.2082 	; 
	4741 	8216 	: 	0 	inf 	; 
	4741 	10464 	: 	140.998 	49.238 	; 
	4742 	3667 	: 	0 	inf 	; 
	4742 	10464 	: 	2679.47 	18.8472 	; 
	4743 	4747 	: 	483.2 	1.39097 	; 
	4743 	8986 	: 	0 	5.95104 	; 
	4744 	844 	: 	3832.93 	6.77486 	; 
	4744 	1504 	: 	0 	inf 	; 
	4744 	4474 	: 	0 	inf 	; 
	4745 	4473 	: 	483.2 	2.19966 	; 
	4745 	4747 	: 	12 	2.92257 	; 
	4746 	4171 	: 	465.2 	16.5651 	; 
	4746 	4174 	: 	0 	inf 	; 
	4746 	4473 	: 	12 	1.92571 	; 
	4746 	10409 	: 	54 	9.47597 	; 
	4747 	1504 	: 	12 	15.2364 	; 
	4747 	4743 	: 	0 	1.37968 	; 
	4747 	4745 	: 	483.2 	2.94647 	; 
	4747 	10414 	: 	0 	inf 	; 
	4748 	4749 	: 	2372.13 	2.58489 	; 
	4748 	8103 	: 	0 	inf 	; 
	4749 	186 	: 	0 	inf 	; 
	4749 	1143 	: 	2372.13 	10.1665 	; 
	4749 	4748 	: 	0 	inf 	; 
	4750 	4753 	: 	96 	6.11314 	; 
	4750 	7269 	: 	1123.06 	0.880078 	; 
	4751 	1689 	: 	1598.3 	9.40801 	; 
	4751 	3679 	: 	515.467 	25.8136 	; 
	4751 	3955 	: 	0 	inf 	; 
	4752 	1617 	: 	0 	inf 	; 
	4752 	4753 	: 	1123.06 	0.736071 	; 
	4752 	6720 	: 	0 	21.1131 	; 
	4752 	6809 	: 	96 	36.1223 	; 
	4753 	4750 	: 	1123.06 	7.57177 	; 
	4753 	4752 	: 	96 	0.594274 	; 
	4754 	1146 	: 	0 	inf 	; 
	4754 	1655 	: 	3265.43 	9.1807 	; 
	4754 	4755 	: 	2667.7 	9.84702 	; 
	4755 	1643 	: 	483.2 	18.4251 	; 
	4755 	4754 	: 	0 	inf 	; 
	4755 	4760 	: 	2184.5 	27.7255 	; 
	4756 	3630 	: 	4517.51 	4.98864 	; 
	4756 	5555 	: 	0 	inf 	; 
	4756 	5557 	: 	0 	inf 	; 
	4757 	1343 	: 	0 	inf 	; 
	4757 	3968 	: 	4570.4 	17.7171 	; 
	4757 	4490 	: 	177.6 	13.6923 	; 
	4758 	3375 	: 	2739.61 	47.1919 	; 
	4758 	4361 	: 	7499.7 	18.3824 	; 
	4758 	5414 	: 	0 	inf 	; 
	4759 	3628 	: 	0 	inf 	; 
	4759 	9421 	: 	4905.83 	3.15306 	; 
	4760 	1659 	: 	0 	inf 	; 
	4760 	4050 	: 	3153.26 	8.65468 	; 
	4760 	4755 	: 	0 	inf 	; 
	4761 	1358 	: 	8545.67 	14.0054 	; 
	4761 	1478 	: 	0 	inf 	; 
	4761 	2737 	: 	0 	inf 	; 
	4762 	509 	: 	8948.36 	19.0783 	; 
	4762 	4765 	: 	0 	inf 	; 
	4763 	3390 	: 	0 	inf 	; 
	4763 	5462 	: 	0 	inf 	; 
	4763 	10481 	: 	1670.02 	1.49473 	; 
	4764 	240 	: 	989.133 	34.3712 	; 
	4764 	5462 	: 	365.644 	1.10617 	; 
	4764 	5963 	: 	0 	inf 	; 
	4765 	4762 	: 	8948.36 	2.27718 	; 
	4765 	10120 	: 	0 	inf 	; 
	4766 	93 	: 	3941.2 	1.37566 	; 
	4766 	95 	: 	1691.73 	1.96511 	; 
	4766 	3337 	: 	2044.9 	8.85187 	; 
	4767 	1442 	: 	0 	inf 	; 
	4767 	1475 	: 	0 	inf 	; 
	4767 	10497 	: 	8966.41 	3.26972 	; 
	4768 	2843 	: 	277.2 	4.49163 	; 
	4768 	3222 	: 	817.569 	5.46756 	; 
	4769 	4948 	: 	1269.37 	2.01879 	; 
	4769 	4949 	: 	216.6 	12.148 	; 
	4769 	5187 	: 	2677.51 	18.4515 	; 
	4769 	5306 	: 	18 	57.8416 	; 
	4770 	3369 	: 	0 	27.3518 	; 
	4770 	3708 	: 	3752.1 	2904.45 	; 
	4770 	4289 	: 	1283.12 	19.6193 	; 
	4770 	4771 	: 	546.215 	30.5435 	; 
	4771 	3368 	: 	74.1206 	13.6855 	; 
	4771 	3534 	: 	717.294 	14.8296 	; 
	4771 	4770 	: 	1236.98 	102.726 	; 
	4772 	3352 	: 	0 	inf 	; 
	4772 	3534 	: 	876.133 	5.14197 	; 
	4772 	4654 	: 	114.133 	6.91315 	; 
	4772 	4773 	: 	0 	9.976 	; 
	4772 	8229 	: 	2734.1 	12.5051 	; 
	4773 	4772 	: 	0 	9.976 	; 
	4774 	227 	: 	0 	19.2144 	; 
	4774 	3370 	: 	875.126 	11.5485 	; 
	4774 	4289 	: 	1258.73 	28.3179 	; 
	4775 	1842 	: 	3027.64 	14.3409 	; 
	4775 	3536 	: 	2407.79 	8.51425 	; 
	4775 	4276 	: 	368.605 	29.5178 	; 
	4775 	8126 	: 	0 	20.7033 	; 
	4776 	105 	: 	567.206 	3.78998 	; 
	4776 	1842 	: 	2989.53 	18.2211 	; 
	4776 	2061 	: 	2917.23 	42.9987 	; 
	4776 	4303 	: 	180.6 	20.1137 	; 
	4777 	1403 	: 	372.867 	7.65766 	; 
	4777 	1408 	: 	769.333 	2.28751 	; 
	4777 	4277 	: 	1756.18 	23.3955 	; 
	4778 	4779 	: 	0 	152.439 	; 
	4778 	5251 	: 	564.2 	17.6289 	; 
	4779 	1680 	: 	1015.93 	35.9374 	; 
	4779 	4778 	: 	0 	152.439 	; 
	4779 	5386 	: 	225.267 	21.0913 	; 
	4779 	5387 	: 	515.879 	52.8399 	; 
	4780 	3807 	: 	97.2667 	28.0675 	; 
	4780 	4014 	: 	186.2 	2.76892 	; 
	4781 	8120 	: 	136.933 	52.6865 	; 
	4781 	8122 	: 	121.6 	24.131 	; 
	4782 	4783 	: 	0 	1.84376 	; 
	4782 	4785 	: 	1291.23 	29.2812 	; 
	4782 	5297 	: 	0 	inf 	; 
	4783 	1741 	: 	371.92 	23.9289 	; 
	4783 	1742 	: 	0 	inf 	; 
	4783 	4782 	: 	276.6 	1.85625 	; 
	4783 	8120 	: 	35.6 	149.93 	; 
	4784 	5251 	: 	320.467 	59.2772 	; 
	4784 	8120 	: 	429.4 	3.90687 	; 
	4785 	1742 	: 	19.6 	1.36546 	; 
	4785 	3620 	: 	975.267 	15.5237 	; 
	4785 	3621 	: 	411.033 	18.5776 	; 
	4785 	4782 	: 	0 	inf 	; 
	4786 	4500 	: 	619.033 	3.80288 	; 
	4786 	4787 	: 	22.6 	2.49867 	; 
	4787 	4786 	: 	619.033 	2.49888 	; 
	4787 	4788 	: 	97.6667 	1.0456 	; 
	4787 	4789 	: 	0 	31.1761 	; 
	4787 	10228 	: 	0 	inf 	; 
	4788 	4787 	: 	0 	1.0456 	; 
	4788 	4789 	: 	0 	inf 	; 
	4788 	10214 	: 	170.667 	2.79076 	; 
	4789 	4787 	: 	0 	inf 	; 
	4789 	4788 	: 	73 	30.3167 	; 
	4789 	5162 	: 	0 	55.2707 	; 
	4790 	3460 	: 	5726.53 	0.804296 	; 
	4790 	4791 	: 	0 	inf 	; 
	4790 	10229 	: 	0 	inf 	; 
	4791 	3621 	: 	0 	inf 	; 
	4791 	4790 	: 	391.6 	16.9942 	; 
	4791 	4792 	: 	0 	inf 	; 
	4791 	10228 	: 	676.1 	0.613453 	; 
	4792 	1743 	: 	435.92 	3.19342 	; 
	4792 	4791 	: 	656.667 	1.1771 	; 
	4792 	10214 	: 	0 	inf 	; 
	4792 	10228 	: 	0 	inf 	; 
	4793 	4969 	: 	905.159 	0.450648 	; 
	4793 	10398 	: 	1924.17 	1.82543 	; 
	4794 	4795 	: 	0 	5.50783 	; 
	4795 	4794 	: 	0 	5.50783 	; 
	4795 	6642 	: 	0 	14.7968 	; 
	4796 	6652 	: 	0 	4.90522 	; 
	4797 	6465 	: 	98 	15.2601 	; 
	4797 	6466 	: 	180 	5.1509 	; 
	4798 	4799 	: 	0 	4.25398 	; 
	4798 	4800 	: 	0 	inf 	; 
	4798 	4801 	: 	0 	29.8435 	; 
	4799 	4798 	: 	0 	inf 	; 
	4799 	4800 	: 	0 	3.14513 	; 
	4799 	4801 	: 	0 	3.9152 	; 
	4799 	9457 	: 	0 	3.81128 	; 
	4800 	4798 	: 	0 	3.857 	; 
	4800 	4799 	: 	0 	3.14513 	; 
	4800 	4801 	: 	0 	inf 	; 
	4800 	9439 	: 	0 	4.71532 	; 
	4801 	4798 	: 	0 	29.8435 	; 
	4801 	4799 	: 	0 	inf 	; 
	4801 	4800 	: 	0 	3.6132 	; 
	4802 	4803 	: 	0 	6.25925 	; 
	4802 	9474 	: 	0 	16.8177 	; 
	4803 	4802 	: 	0 	6.25925 	; 
	4803 	9461 	: 	0 	18.9389 	; 
	4804 	489 	: 	3029.78 	7.5153 	; 
	4804 	3274 	: 	877.7 	24.6409 	; 
	4804 	5349 	: 	428.135 	16.268 	; 
	4804 	5370 	: 	610.8 	14.3477 	; 
	4805 	2441 	: 	3491.3 	7.82282 	; 
	4805 	5039 	: 	16 	8.83093 	; 
	4805 	5040 	: 	0 	inf 	; 
	4806 	798 	: 	0 	inf 	; 
	4806 	9862 	: 	3518.45 	4.52505 	; 
	4807 	2573 	: 	0 	inf 	; 
	4807 	9793 	: 	5314.27 	1.51816 	; 
	4808 	1030 	: 	240.467 	2.1696 	; 
	4808 	5633 	: 	1869.95 	0.810628 	; 
	4808 	5634 	: 	27 	2.07657 	; 
	4808 	7860 	: 	131.3 	6.42863 	; 
	4809 	4415 	: 	408.5 	6.20959 	; 
	4809 	6754 	: 	2406.7 	9.22679 	; 
	4809 	7604 	: 	14 	6.79128 	; 
	4809 	9746 	: 	0 	45.4066 	; 
	4810 	1941 	: 	633.243 	3.40213 	; 
	4810 	8716 	: 	176.4 	6.77388 	; 
	4810 	9000 	: 	40.6667 	7.45069 	; 
	4811 	2685 	: 	479.467 	12.8715 	; 
	4811 	3160 	: 	0 	70.9123 	; 
	4811 	4496 	: 	1356.47 	4.2158 	; 
	4811 	8716 	: 	677.109 	29.9938 	; 
	4812 	2866 	: 	1875.67 	5.43901 	; 
	4812 	9004 	: 	1316.56 	1.39693 	; 
	4813 	2866 	: 	1316.56 	10.482 	; 
	4813 	5784 	: 	1411.28 	55.1339 	; 
	4813 	6807 	: 	4145.61 	16.8591 	; 
	4813 	8676 	: 	5045.61 	54.6752 	; 
	4814 	3739 	: 	1119.19 	1.11814 	; 
	4814 	8677 	: 	3039.5 	4.87953 	; 
	4815 	1852 	: 	0 	inf 	; 
	4815 	2731 	: 	0 	inf 	; 
	4815 	4816 	: 	11124.7 	13.3091 	; 
	4816 	422 	: 	0 	inf 	; 
	4816 	2124 	: 	11721 	17.7836 	; 
	4816 	4815 	: 	0 	inf 	; 
	4817 	2119 	: 	0 	inf 	; 
	4817 	2751 	: 	5419.97 	20.0804 	; 
	4817 	7662 	: 	401.2 	20.209 	; 
	4818 	559 	: 	11885.5 	23.6044 	; 
	4818 	2122 	: 	0 	inf 	; 
	4818 	2765 	: 	0 	inf 	; 
	4819 	8518 	: 	0 	inf 	; 
	4819 	8733 	: 	0 	inf 	; 
	4819 	8735 	: 	2037.63 	4.25303 	; 
	4820 	2764 	: 	5822.6 	6.97911 	; 
	4820 	3819 	: 	0 	inf 	; 
	4820 	4827 	: 	0 	inf 	; 
	4821 	9710 	: 	718.1 	11.6747 	; 
	4821 	9711 	: 	0 	inf 	; 
	4821 	9713 	: 	992.7 	13.0616 	; 
	4822 	4824 	: 	1184.77 	20.2285 	; 
	4822 	7824 	: 	137.2 	3.60476 	; 
	4822 	7825 	: 	978 	1.94072 	; 
	4823 	8093 	: 	0 	inf 	; 
	4823 	8880 	: 	0 	inf 	; 
	4823 	9064 	: 	11908.9 	4.4393 	; 
	4824 	558 	: 	0 	inf 	; 
	4824 	4822 	: 	0 	inf 	; 
	4824 	8417 	: 	12360.4 	61.4469 	; 
	4825 	8094 	: 	390.4 	6.05116 	; 
	4825 	8555 	: 	660.467 	13.5238 	; 
	4825 	8881 	: 	0 	inf 	; 
	4826 	1981 	: 	0 	inf 	; 
	4826 	1987 	: 	0 	inf 	; 
	4826 	8096 	: 	405.733 	30.9099 	; 
	4827 	2763 	: 	644.867 	2.33985 	; 
	4827 	4820 	: 	399.2 	17.376 	; 
	4827 	7762 	: 	884 	3.7225 	; 
	4828 	1972 	: 	189.2 	14.6557 	; 
	4828 	2908 	: 	2250.7 	3.68453 	; 
	4828 	8093 	: 	0 	inf 	; 
	4829 	4830 	: 	0 	inf 	; 
	4829 	8094 	: 	1766.7 	24.1131 	; 
	4830 	4829 	: 	1766.7 	3.21299 	; 
	4830 	5240 	: 	0 	inf 	; 
	4831 	2005 	: 	0 	inf 	; 
	4831 	2006 	: 	550.733 	7.34501 	; 
	4831 	4832 	: 	120.933 	0.413287 	; 
	4831 	9067 	: 	0 	inf 	; 
	4832 	3393 	: 	215.133 	8.9414 	; 
	4832 	4831 	: 	0 	inf 	; 
	4832 	8567 	: 	0 	inf 	; 
	4832 	9067 	: 	0 	0.778397 	; 
	4833 	1965 	: 	0 	3.77927 	; 
	4833 	1968 	: 	5622.94 	2.55839 	; 
	4833 	1969 	: 	0 	inf 	; 
	4834 	2004 	: 	329.933 	3.46749 	; 
	4834 	2647 	: 	14.4 	58.5881 	; 
	4834 	5120 	: 	0 	inf 	; 
	4835 	2010 	: 	0 	inf 	; 
	4835 	5119 	: 	239.333 	12.9201 	; 
	4836 	2791 	: 	37 	1.81767 	; 
	4836 	8568 	: 	0 	inf 	; 
	4837 	2868 	: 	0 	inf 	; 
	4837 	4838 	: 	509.9 	6.51109 	; 
	4837 	4839 	: 	795.205 	21.9594 	; 
	4837 	7297 	: 	74.2 	15.5966 	; 
	4838 	2869 	: 	509.9 	3.48854 	; 
	4838 	4837 	: 	789.805 	6.57299 	; 
	4839 	1133 	: 	11081.7 	3.19719 	; 
	4839 	2868 	: 	0 	inf 	; 
	4839 	4837 	: 	0 	inf 	; 
	4840 	975 	: 	0 	inf 	; 
	4840 	2869 	: 	789.805 	1.75105 	; 
	4840 	5121 	: 	67.6 	24.9876 	; 
	4840 	7296 	: 	683.433 	5.99217 	; 
	4841 	997 	: 	0 	inf 	; 
	4841 	6406 	: 	1664.81 	25.4106 	; 
	4841 	7296 	: 	2114.32 	4.68682 	; 
	4842 	4846 	: 	0 	inf 	; 
	4842 	7837 	: 	0 	inf 	; 
	4842 	10194 	: 	2668.89 	32.0084 	; 
	4843 	4845 	: 	47.6 	10.9558 	; 
	4843 	5814 	: 	78.4 	44.7678 	; 
	4843 	7838 	: 	156.833 	4.47422 	; 
	4844 	4846 	: 	0 	inf 	; 
	4844 	7837 	: 	137.667 	4.1425 	; 
	4844 	9658 	: 	0 	50.1098 	; 
	4845 	90 	: 	4320.69 	20.0316 	; 
	4845 	4843 	: 	0 	inf 	; 
	4845 	10200 	: 	0 	inf 	; 
	4846 	2810 	: 	0 	inf 	; 
	4846 	4842 	: 	2433.26 	21.7402 	; 
	4846 	4844 	: 	137.667 	13.5594 	; 
	4847 	91 	: 	2570.92 	13.0857 	; 
	4847 	2750 	: 	0 	inf 	; 
	4847 	4848 	: 	0 	inf 	; 
	4848 	4847 	: 	759.012 	12.8647 	; 
	4848 	9659 	: 	0 	inf 	; 
	4848 	9660 	: 	0 	inf 	; 
	4849 	2750 	: 	0 	inf 	; 
	4849 	4853 	: 	24.8 	2.25098 	; 
	4849 	9660 	: 	0 	1.63214 	; 
	4850 	4851 	: 	0 	inf 	; 
	4850 	5681 	: 	0 	3.3082 	; 
	4850 	9660 	: 	0 	inf 	; 
	4851 	4850 	: 	0 	2.134 	; 
	4851 	6502 	: 	0 	inf 	; 
	4851 	9660 	: 	759.012 	0.660836 	; 
	4852 	2747 	: 	0 	inf 	; 
	4852 	4854 	: 	1527.28 	3.53838 	; 
	4852 	7830 	: 	0 	inf 	; 
	4853 	4849 	: 	0 	inf 	; 
	4853 	6502 	: 	24.8 	7.26337 	; 
	4853 	9660 	: 	0 	inf 	; 
	4854 	4852 	: 	0 	inf 	; 
	4854 	4855 	: 	0 	7.44657 	; 
	4854 	9661 	: 	1527.28 	10.825 	; 
	4855 	4854 	: 	0 	inf 	; 
	4855 	7660 	: 	0 	inf 	; 
	4855 	9662 	: 	110.933 	10.5562 	; 
	4856 	2066 	: 	312.6 	9.73197 	; 
	4856 	2069 	: 	1722.77 	585.873 	; 
	4856 	3814 	: 	61.2 	45.1649 	; 
	4856 	5296 	: 	333.731 	33.4108 	; 
	4857 	2063 	: 	0 	inf 	; 
	4857 	2064 	: 	777.031 	3.18859 	; 
	4857 	3595 	: 	312.867 	8.10346 	; 
	4858 	8671 	: 	0 	inf 	; 
	4858 	8998 	: 	404.231 	4.12367 	; 
	4859 	2491 	: 	0 	inf 	; 
	4859 	4422 	: 	0 	inf 	; 
	4859 	8621 	: 	1909.74 	2.47071 	; 
	4860 	1502 	: 	0 	inf 	; 
	4860 	6303 	: 	36 	23.0675 	; 
	4860 	9426 	: 	991.236 	7.8414 	; 
	4861 	640 	: 	1092.53 	15.2522 	; 
	4861 	6212 	: 	751.337 	6.40669 	; 
	4861 	6716 	: 	3200.99 	12.3038 	; 
	4861 	7042 	: 	1664.33 	9.31217 	; 
	4862 	4278 	: 	1411.47 	2.68128 	; 
	4862 	4863 	: 	0 	inf 	; 
	4862 	8970 	: 	0 	inf 	; 
	4863 	4862 	: 	152.8 	6.27581 	; 
	4863 	9069 	: 	6 	0.938518 	; 
	4863 	9070 	: 	0 	inf 	; 
	4864 	4865 	: 	6 	8.64206 	; 
	4864 	9069 	: 	152.8 	21.1362 	; 
	4865 	3967 	: 	115 	24.883 	; 
	4865 	4864 	: 	152.8 	8.64207 	; 
	4865 	4866 	: 	6 	4.55935 	; 
	4866 	3617 	: 	487 	24.9961 	; 
	4866 	4490 	: 	349.2 	1.87093 	; 
	4866 	4865 	: 	267.8 	4.55939 	; 
	4867 	467 	: 	710.54 	7.41897 	; 
	4867 	470 	: 	0 	inf 	; 
	4867 	6043 	: 	1221.27 	22.0845 	; 
	4868 	3530 	: 	0 	29.4028 	; 
	4868 	4354 	: 	0 	21.8138 	; 
	4868 	4452 	: 	0 	48.4251 	; 
	4868 	4453 	: 	0 	13.0166 	; 
	4869 	3532 	: 	793.133 	14.8959 	; 
	4869 	4271 	: 	2200.97 	23.5597 	; 
	4869 	4323 	: 	757.42 	65.9985 	; 
	4869 	4350 	: 	529.869 	30.9994 	; 
	4870 	3444 	: 	307 	44.7393 	; 
	4870 	4871 	: 	628.595 	2.23439 	; 
	4870 	4872 	: 	0 	3.31737 	; 
	4871 	4870 	: 	0 	inf 	; 
	4871 	4872 	: 	0 	inf 	; 
	4871 	8360 	: 	1031.2 	11.1516 	; 
	4872 	1278 	: 	0 	inf 	; 
	4872 	4870 	: 	307 	3.35148 	; 
	4872 	4871 	: 	402.6 	1.26495 	; 
	4872 	4873 	: 	702.933 	1.07296 	; 
	4873 	4872 	: 	693.6 	1.06065 	; 
	4873 	4874 	: 	702.933 	2.74149 	; 
	4874 	4873 	: 	693.6 	2.71004 	; 
	4874 	4875 	: 	702.933 	0.821603 	; 
	4875 	1280 	: 	702.933 	8.4833 	; 
	4875 	1283 	: 	0 	inf 	; 
	4875 	3944 	: 	0 	29.2532 	; 
	4875 	4874 	: 	693.6 	0.812179 	; 
	4876 	1270 	: 	0 	inf 	; 
	4876 	3313 	: 	0 	inf 	; 
	4876 	10325 	: 	5439.18 	18.9581 	; 
	4877 	3167 	: 	0 	inf 	; 
	4877 	10325 	: 	746.701 	1.39791 	; 
	4878 	4879 	: 	415.2 	1.02978 	; 
	4878 	5318 	: 	0 	inf 	; 
	4879 	4878 	: 	0 	inf 	; 
	4879 	10323 	: 	415.2 	0.753452 	; 
	4880 	2673 	: 	0 	inf 	; 
	4880 	4881 	: 	0 	inf 	; 
	4880 	5318 	: 	4203.69 	17.2533 	; 
	4881 	2673 	: 	0 	inf 	; 
	4881 	4880 	: 	769.825 	1.45772 	; 
	4881 	4882 	: 	98.9333 	1.43524 	; 
	4882 	3408 	: 	98.9333 	0.403071 	; 
	4882 	4881 	: 	769.825 	1.45017 	; 
	4883 	2674 	: 	98.9333 	6.86364 	; 
	4883 	3408 	: 	769.825 	0.491139 	; 
	4884 	2673 	: 	3532.8 	15.9028 	; 
	4884 	3195 	: 	0 	inf 	; 
	4884 	10262 	: 	0 	inf 	; 
	4885 	1806 	: 	208.6 	1.22731 	; 
	4885 	4886 	: 	0 	3.12436 	; 
	4885 	5245 	: 	296.533 	2.94139 	; 
	4885 	10261 	: 	0 	inf 	; 
	4886 	4885 	: 	0 	inf 	; 
	4886 	5244 	: 	581.365 	2.99504 	; 
	4886 	5245 	: 	0 	inf 	; 
	4887 	3385 	: 	0 	inf 	; 
	4887 	5426 	: 	0 	inf 	; 
	4887 	10262 	: 	3571.8 	6.61834 	; 
	4888 	4890 	: 	0 	1.91679 	; 
	4888 	7753 	: 	0 	0.215386 	; 
	4888 	8616 	: 	119.6 	3.05423 	; 
	4889 	4899 	: 	0 	inf 	; 
	4889 	8630 	: 	1194.4 	1.47187 	; 
	4889 	8632 	: 	251.8 	4.18657 	; 
	4890 	4888 	: 	0 	inf 	; 
	4890 	4892 	: 	0 	inf 	; 
	4890 	4895 	: 	132.667 	5.0452 	; 
	4891 	4917 	: 	246.733 	13.8663 	; 
	4891 	8618 	: 	0 	inf 	; 
	4891 	10431 	: 	0 	inf 	; 
	4892 	4890 	: 	132.667 	3.99933 	; 
	4892 	4918 	: 	0 	inf 	; 
	4892 	8616 	: 	231.467 	3.56758 	; 
	4893 	4903 	: 	0 	inf 	; 
	4893 	9226 	: 	0 	inf 	; 
	4893 	9227 	: 	3728.13 	11.0144 	; 
	4894 	1584 	: 	119.6 	3.27904 	; 
	4894 	2475 	: 	0 	inf 	; 
	4894 	4895 	: 	24.9333 	3.48119 	; 
	4895 	4890 	: 	0 	inf 	; 
	4895 	4894 	: 	0 	inf 	; 
	4895 	10432 	: 	157.6 	0.582424 	; 
	4896 	4897 	: 	132.667 	4.76241 	; 
	4896 	10429 	: 	0 	inf 	; 
	4896 	10431 	: 	0 	inf 	; 
	4897 	2474 	: 	0 	inf 	; 
	4897 	4896 	: 	0 	inf 	; 
	4897 	4900 	: 	10876.3 	41.7054 	; 
	4898 	4900 	: 	0 	inf 	; 
	4898 	8632 	: 	533.564 	11.1938 	; 
	4898 	10438 	: 	296.067 	3.17246 	; 
	4899 	4889 	: 	296.067 	10.0964 	; 
	4899 	10436 	: 	346.733 	2.31157 	; 
	4899 	10437 	: 	0 	inf 	; 
	4900 	4897 	: 	0 	inf 	; 
	4900 	4898 	: 	829.631 	8.85314 	; 
	4900 	10442 	: 	10046.7 	10.8344 	; 
	4901 	4541 	: 	0 	inf 	; 
	4901 	4902 	: 	915.933 	0.368843 	; 
	4901 	4904 	: 	0 	inf 	; 
	4902 	1363 	: 	915.933 	1.05644 	; 
	4902 	4901 	: 	0 	inf 	; 
	4903 	1363 	: 	0 	inf 	; 
	4903 	4893 	: 	659.733 	11.8699 	; 
	4903 	4905 	: 	256.2 	2.59852 	; 
	4904 	2356 	: 	1633.07 	13.0442 	; 
	4904 	4901 	: 	659.733 	2.65591 	; 
	4904 	8515 	: 	0 	inf 	; 
	4905 	4903 	: 	0 	inf 	; 
	4905 	4906 	: 	1791.59 	7.26281 	; 
	4905 	9226 	: 	0 	inf 	; 
	4906 	1362 	: 	0 	inf 	; 
	4906 	4905 	: 	0 	inf 	; 
	4906 	8511 	: 	10427 	50.3117 	; 
	4907 	4918 	: 	66.4 	8.57554 	; 
	4907 	10421 	: 	0 	inf 	; 
	4907 	10433 	: 	214.2 	2.70075 	; 
	4908 	4911 	: 	0 	inf 	; 
	4908 	8364 	: 	6502.25 	28.2306 	; 
	4908 	8525 	: 	0 	inf 	; 
	4909 	4910 	: 	0 	inf 	; 
	4909 	4917 	: 	0 	inf 	; 
	4909 	10422 	: 	280.6 	0.425381 	; 
	4910 	4909 	: 	66.4 	2.52441 	; 
	4910 	8364 	: 	0 	inf 	; 
	4910 	8617 	: 	8 	8.71326 	; 
	4911 	4908 	: 	855.8 	6.73698 	; 
	4911 	8626 	: 	0 	inf 	; 
	4911 	10448 	: 	0 	inf 	; 
	4912 	4913 	: 	0 	inf 	; 
	4912 	8629 	: 	0 	inf 	; 
	4912 	10449 	: 	676.7 	0.290829 	; 
	4913 	4912 	: 	133.267 	3.02705 	; 
	4913 	8016 	: 	0 	inf 	; 
	4913 	8631 	: 	157 	8.6434 	; 
	4914 	4916 	: 	913.8 	3.24684 	; 
	4914 	8015 	: 	194.6 	8.44587 	; 
	4914 	9225 	: 	0 	inf 	; 
	4915 	1359 	: 	0 	inf 	; 
	4915 	4919 	: 	913.8 	8.38486 	; 
	4915 	8526 	: 	1140 	2.53645 	; 
	4916 	1360 	: 	2053.8 	0.703987 	; 
	4916 	4914 	: 	0 	inf 	; 
	4916 	9227 	: 	0 	inf 	; 
	4917 	4891 	: 	0 	inf 	; 
	4917 	4909 	: 	214.2 	8.3884 	; 
	4917 	8617 	: 	32.5333 	5.13318 	; 
